date,corr_dim_raw,corr_dim_scaled,lyap_raw,lyap_scaled,ret_raw,ret_scaled,macd_raw,macd_scaled,rsi_raw,rsi_scaled
2022-07-15,3.584962500721155,-0.40378995612407864,0.04746039741408675,0.7230968200479148,-0.01949787896417856,-1.2410015035902908,-24.445845775689293,-1.8781136512337078,36.75220588536313,-1.1342975164789588
2022-07-18,3.584962500721155,-0.40378995612407864,0.047762974465087184,0.7744307066578113,0.01372720897571704,0.8469664423212352,-23.728589961028547,-1.822997931251116,43.0920329444009,-0.64329913060684
2022-07-19,3.584962500721155,-0.40378995612407864,0.04802136508380707,0.8182681182479212,-0.004538952894924914,-0.3009360267324422,-23.08281027453104,-1.7733746146548228,41.600340816711956,-0.7588256930971078
2022-07-20,3.584962500721155,-0.40378995612407864,0.04825118060827528,0.8572576055049317,0.0029529888661778392,0.1698809137107755,-21.09029111854012,-1.6202644890666613,42.98212263737523,-0.6518113160083933
2022-07-21,4.906890595608519,0.090812718360529,0.04767955393640359,0.760277948058895,-0.013103920665532384,-0.8391852616221993,-21.238674743993954,-1.63166665574604,38.635620611722,-0.9884333498449976
2022-07-22,4.906890595608519,0.090812718360529,0.04745415662815037,0.7220380358587117,0.0041422391913985045,0.24461710592846295,-19.533526213932646,-1.5006388034921845,40.66893245640635,-0.8309601531130026
2022-07-25,4.906890595608519,0.090812718360529,0.04717739084926045,0.6750831757195852,-0.003931414968899081,-0.26275645237699524,-18.176158304294766,-1.3963352787360377,39.336552515877656,-0.9341485199368874
2022-07-26,4.906890595608519,0.090812718360529,0.04669848438456561,0.5938340192680055,0.006106628436013757,0.36806544061668983,-15.24415557809545,-1.171032899944125,42.49160500656272,-0.6898002647175572
2022-07-27,5.459431618637301,0.2975473121780412,0.046552276891368934,0.5690291014711679,-0.008696241759562016,-0.5621929993839484,-14.130632926130287,-1.0854670510161335,39.356519803952466,-0.9326021203074213
2022-07-28,6.0443941193584525,0.5164124822647228,0.04665769973851638,0.5869146762815046,-0.000995222238002913,-0.07823696167707418,-12.785330008600543,-0.9820906302485946,39.00356601132828,-0.959937210184813
2022-07-29,6.0443941193584525,0.5164124822647228,0.04670442203787599,0.5948413753141969,-0.012377913992912862,-0.7935607424730047,-13.375938348197248,-1.027474443386439,34.84577906814074,-1.2819438925272015
2022-08-01,6.0443941193584525,0.5164124822647228,0.04706122104618816,0.6553743198143211,-0.0038200545847032943,-0.25575821920253927,-13.578475270246255,-1.0430378840077867,33.66275255185549,-1.3735653365399245
2022-08-02,6.554588851677637,0.7073031064136318,0.04768449632707233,0.7611164522393402,-0.0184776150138719,-1.176884941176278,-16.066812159695925,-1.2342478768973253,28.65179031232698,-1.761647589945755
2022-08-03,6.584962500721155,0.7186674825161468,0.0479819966766718,0.8115890481029379,-0.007362553496726647,-0.47837987757442246,-17.84910968827498,-1.3712040499989564,26.952301626698883,-1.8932673003386082
2022-08-04,6.614709844115207,0.7297975248069595,0.0479209518123851,0.8012324459381374,0.011138945919834527,0.6843119354002618,-15.838677924352737,-1.2167174750844587,33.40078029161113,-1.393854211256134
2022-08-05,6.643856189774727,0.7407027023051955,0.047545235670278525,0.7374901040366718,0.012056484863786507,0.7419729386627039,-11.336245470305855,-0.8707393717279095,39.68006399131761,-0.9075447059213098
2022-08-08,6.672425341971494,0.7513919214381642,0.04712239141208336,0.6657522140279366,-0.004761283881941213,-0.31490799800645897,-8.44485509304235,-0.6485577467953995,38.14492502096634,-1.0264360809561142
2022-08-09,6.700439718141091,0.7618735697449739,0.04726861811227259,0.6905603903983338,0.0010536766255243588,0.05052222051676956,-5.668802595435729,-0.43523897127953937,38.70899700171331,-0.9827505940361468
2022-08-10,6.727920454563198,0.7721555554170757,0.04671074984623761,0.5959149233438661,-0.012050018956882888,-0.7729547977696347,-5.396237554820509,-0.4142943959292541,34.81975674642756,-1.2839592342453332
2022-08-11,6.754887502163468,0.7822453431427718,0.04712671710308631,0.6664860916657833,0.020334900403982746,1.2622143394419705,-1.001657264181759,-0.07660392094241132,44.919171644660146,-0.5017933538344475
2022-08-12,6.781359713524658,0.7921499866626465,0.0475787389671566,0.7431741254695938,0.0035192317171610235,0.20546537701131598,2.7951632642604523,0.215153207814721,46.483160982833965,-0.38066761437601176
2022-08-15,6.807354922057607,0.801876158391584,0.0470593482328837,0.6550565865774656,-0.005098159824634824,-0.33607833083945005,4.477206880970108,0.34440562108504735,44.5128864875185,-0.5332587793898608
2022-08-16,6.832890014164741,0.8114301764189227,0.04670402998793253,0.5947748618516706,-0.004828999477537767,-0.3191634568121568,4.787546655418815,0.3682529008956208,42.67678991918402,-0.6754583130620612
2022-08-17,6.857980995127571,0.8208180291604255,0.04589631860351163,0.45774211437695905,0.005973612759874026,0.3597063214900249,6.1252935681256275,0.4710486994674305,45.66429356237737,-0.44408615528310064
2022-08-18,6.882643049361841,0.8300453979028938,0.04571828489041602,0.4275377006232671,-0.009579079380252048,-0.6176732634777619,5.269147581597771,0.40526031338092927,41.90001617695759,-0.7356168394807465
2022-08-19,6.906890595608518,0.8391176774540122,0.04580113644004489,0.44159392874777437,-0.0031448367437803045,-0.21332542832760804,4.212774729699262,0.324085997171323,40.72074110021126,-0.8269477470575144
2022-08-22,6.930737337562886,0.8480399950853503,0.04569773496020679,0.424051290190904,0.002084003198191673,0.11527114944186168,3.9957933601648534,0.3074126092945663,41.88735217610586,-0.7365976239594053
2022-08-23,6.954196310386875,0.8568172279350655,0.04568463984270682,0.42182963037015997,-0.00753924503994117,-0.4894837241379878,2.6197843798933853,0.20167665832699522,38.91200620289687,-0.9670282108906599
2022-08-24,6.977279923499916,0.8654540190182075,0.04547875189677317,0.3868995904482375,-0.010131253074803689,-0.6523735771950652,0.1448621898527307,0.011497484290598466,35.31382491004463,-1.2456953086543403
2022-08-25,6.999999999999999,0.8739547919762053,0.04465241024425473,0.24670611393981773,0.016286271338295168,1.0077858867819305,1.708098439685763,0.13162044412074847,44.263757760806016,-0.5525529654222432
2022-08-26,7.339850002884623,1.0011105132294549,0.04437354389863377,0.1993948809230016,-0.00035122619033166016,-0.03776624547419294,2.8171440086738855,0.21684226286221855,44.120849434169635,-0.5636207369959362
2022-08-29,7.357552004618088,1.0077337610709713,0.04455704933634133,0.23052760331696062,-0.007069549859171403,-0.4599666169576998,2.4016037558325003,0.18491111675093336,41.24504042270551,-0.7863425193973147
2022-08-30,7.375039431346923,1.0142767251424567,0.04467645439663491,0.25078533867888564,-0.002031668193424645,-0.14337045166226348,1.9299393344589397,0.14866724999821523,40.43310436052837,-0.8492242498054067
2022-08-31,7.392317422778764,1.0207413284782676,0.04459562432694048,0.23707206591532143,0.012799031547174832,0.7886368835727202,4.038773593451612,0.3107153172743405,47.484679270718615,-0.30310337513201474
2022-09-01,7.409390936137706,1.0271294258360901,0.04481193828751612,0.2737709374510595,-0.010696543955903266,-0.687898215744922,3.528574634326077,0.2715103608392738,42.908231776586376,-0.6575339158585433
2022-09-02,7.426264754702096,1.0334428068913786,0.045746460383372156,0.43231783036478655,-0.007764957315024788,-0.5036681860790941,1.9219705844719819,0.1480549114379483,39.92753430594212,-0.8883789583543185
2022-09-05,7.4594316186372955,1.0458522712715228,0.04647366757675729,0.5556925922104242,-0.004990812130885362,-0.3293322676229472,0.19538322433136557,0.015379646181293411,38.106882027842865,-1.029382383440934
2022-09-06,7.491853096329674,1.0579828475406956,0.04719540926420516,0.6781401004486858,0.009859982510145705,0.6039378937045767,1.050991455598492,0.08112670981663603,43.59266175725397,-0.6045271046914766
2022-09-07,7.523561956057012,1.069846796031279,0.04783711413018336,0.7870089149150438,-0.005082377789711678,-0.3350865386401218,0.8904433492300221,0.06878979418141695,41.543794598302604,-0.7632050084487126
2022-09-08,7.554588851677641,1.0814555859603752,0.04857290483396401,0.9118399172386076,-0.0008887307539776613,-0.07154470534476563,0.8271387078131482,0.06392530815200624,41.180397186719766,-0.7913489216589195
2022-09-09,7.58496250072116,1.0928199620628902,0.049213650564129775,1.0205460089575658,0.018035287901296163,1.1176995317667298,4.125316507208609,0.317365489923501,50.68844061803362,-0.05498278199869026
2022-09-13,7.614709844115207,1.1039500043537014,0.04939227423609081,1.0508505125277265,0.004222666230363796,0.24967139140237624,6.947364085134282,0.5342186417603684,52.640323889427876,0.09618404427919086
2022-09-14,7.658211482751793,1.1202262503139264,0.049049950919444224,0.9927734499661158,-0.008633908190769896,-0.558275763895282,7.043260849882078,0.5415875875744584,48.42863908212415,-0.22999684723902633
2022-09-15,7.7142455176661215,1.1411915234161312,0.04905546778129512,0.9937094163910639,-0.0005974622787834824,-0.05324048773185408,6.8239996429771566,0.524739011326202,48.142911935933604,-0.25212545836248146
2022-09-16,7.727920454563198,1.1463080349638175,0.04866610761198922,0.9276522890726726,-0.024257058916792074,-1.5400831857172992,2.3114300962684204,0.17798194856748664,38.36743616527846,-1.0092033375897056
2022-09-19,7.74146698640115,1.1513765034402461,0.048149149894203686,0.839947525016142,0.0005795858576060926,0.020728880957920796,-0.36536810905670336,-0.02770988037137745,38.6840219347276,-0.9846848293808708
2022-09-20,7.754887502163468,1.1563978226895137,0.04734323839422053,0.7032201379887363,-0.0021314423416086852,-0.1496405697012515,-2.2135676916767792,-0.16973013114593832,37.91333720148844,-1.0443717824338374
2022-09-21,7.754887502163468,1.1563978226895137,0.046438647866682836,0.5497513028094942,-0.008135912385994853,-0.5269801574111184,-4.45907421598087,-0.3422804350722517,35.05700393515441,-1.2655852335615883
2022-09-22,8.022367813028453,1.256476244229581,0.04373197696420923,0.09054946731507618,-0.00865052649254675,-0.5593201097067462,-6.900899565785668,-0.5299163656222072,32.29439152261817,-1.4795403182530389
2022-09-23,8.022367813028458,1.256476244229583,0.04345326356788153,0.04326418300009063,0.00016687015255357836,-0.0052074586082171,-7.836180401405137,-0.6017856702516428,32.40458088657648,-1.4710065208260759
2022-09-26,8.20945336562895,1.326474767622429,0.0432460317635001,0.008106149986987122,-0.005685402569594875,-0.3729824928438904,-8.739766237545226,-0.6712194523235091,30.583331909406184,-1.6120561582585498
2022-09-27,8.20945336562895,1.326474767622429,0.043266010057749923,0.011495579186223015,0.010659041189933658,0.6541532283733003,-6.816474887757849,-0.5234289634726651,37.673532327753904,-1.0629438672606741
2022-09-28,8.303780748177102,1.3617675916919745,0.043533897471251526,0.05694417505111599,-0.011775691879222566,-0.7557152303112579,-6.969397327207012,-0.5351799039034812,33.593522206888096,-1.3789269950387795
2022-09-29,8.312882955284355,1.3651732050505012,0.04376098071915674,0.09547011632931496,-0.0011507848995052099,-0.08801300354594942,-6.61696450421811,-0.5080980895947074,33.21736186529486,-1.4080593544598603
2022-09-30,8.38370429247405,1.3916711839648415,0.0441797489121737,0.16651647911554426,0.00043651255942620855,0.01173770955588121,-5.686769158731742,-0.43661956667023827,33.5213327024631,-1.3845178305331094
2022-10-10,8.38370429247405,1.3916711839648415,0.04457686550766864,0.23388952745692698,-0.025244795930630552,-1.6021556541970197,-8.655369551366306,-0.6647342011372274,26.188612410330805,-1.9524124740243998
2022-10-11,8.38370429247405,1.3916711839648415,0.04479525916192898,0.2709412306414672,-0.0020074363158062627,-0.14184764504613168,-10.065601965428208,-0.7730999658408203,25.713463422188454,-1.9892111727986963
2022-10-12,8.434628227636724,1.4107245005742333,0.04504487759842018,0.3132903925234121,0.00591899285059645,0.35627383637556914,-9.11421764650678,-0.6999932295192696,29.767574597594773,-1.6752338316608228
2022-10-13,8.434628227636724,1.4107245005742333,0.04507140533366741,0.31779097096680736,-0.012362443600392266,-0.7925885348523022,-9.67735006859614,-0.74326572484742,26.52237043097513,-1.9265640324372393
2022-10-14,8.813781191217036,1.5525855220253024,0.0450432126370168,0.31300792252243775,0.023904354242856425,1.4865299293197591,-5.238583249662639,-0.4021798471733948,40.18104713211664,-0.8687452384924929
2022-10-17,8.813781191217036,1.5525855220253024,0.044834055158333594,0.27752318810905285,0.0003143409677613715,0.004060066452012481,-1.7298466582041527,-0.13255980434534298,40.34000938407557,-0.8564341441361937
2022-10-18,9.005624549193875,1.6243641900969104,0.04439821939163746,0.20358121612491623,-0.006024615655384435,-0.39429969902385886,-0.0269598844107648,-0.0017057510661119709,38.24811860441197,-1.0184440833144854
2022-10-19,9.011227255423252,1.6264604565248035,0.04420797980553809,0.1713060078457368,-0.019672725141575493,-1.2519893816218066,-1.749056212090096,-0.13403591422319588,32.4127876063955,-1.470370937844566
2022-10-20,9.060695931687553,1.6449692844089867,0.04405569000879631,0.14546919328250874,-0.007331734771253317,-0.47644313293619706,-3.503360132148302,-0.2688409888506136,30.56626462450531,-1.6133779623487108
2022-10-21,9.066089190457772,1.6469871855507014,0.04387207111669146,0.11431722271640045,-0.005722770043845297,-0.3753307812395659,-4.914137984083148,-0.37724866635638754,29.17808940494085,-1.7208874867831634
2022-10-24,9.066089190457772,1.6469871855507014,0.04400708294919614,0.13722273414852731,-0.03878630170365047,-2.453146027633796,-11.152104674050953,-0.8565895351475578,22.034413029113622,-2.274141311700008
2022-10-25,9.129283016944965,1.6706313124229315,0.04360024830457247,0.06820096449667366,0.000970106129786085,0.04527039043460064,-13.876408439610962,-1.0659318094393961,22.535661901373388,-2.2353212642589795
2022-10-26,9.14974711950468,1.6782880071373474,0.04346739922377823,0.045662375971296826,0.0023337202316246457,0.13096414511727963,-14.015075967542195,-1.0765873670297532,23.80681628840378,-2.1368746116272725
2022-10-27,9.169925001442312,1.685837611696314,0.043313997229787266,0.019636870933068023,-0.008052612407346315,-0.5217453274649073,-14.079671257392775,-1.0815510296935167,22.442249509366036,-2.2425557413620543
2022-10-28,9.169925001442312,1.685837611696314,0.04319871047413997,7.782895531871198e-05,-0.023076104917438472,-1.4658683604410807,-16.300339872835963,-1.2521927269529352,19.113422196022356,-2.5003622749596506
2022-10-31,9.174925682500676,1.6877086289137233,0.043060908479223774,-0.02330104911311601,-0.013419496980350084,-0.8590170595400926,-18.23166842334423,-1.4006008142886184,17.515773398847827,-2.624094826857097
2022-11-01,9.252665432450254,1.7167951491167015,0.04293795304167394,-0.044161125805595315,0.04292800026109957,2.6820350600304512,-11.43257385603684,-0.8781414843714093,36.170576442934205,-1.1793427700401258
2022-11-02,9.247927513443585,1.7150224449724647,0.04260879733978929,-0.10000422898106895,0.009010660366050869,0.5505638464836669,-4.534187764609229,-0.3480523468901539,39.352430583580315,-0.9329188167383341
2022-11-03,9.312882955284355,1.739325684597243,0.042471719983017124,-0.12326016814122918,-0.012847179820300475,-0.8230508677503093,-1.2792868542765063,-0.09793766886578145,36.559477628134616,-1.1492236749261753
2022-11-04,9.308339030139411,1.7376255637373874,0.042390588664477355,-0.1370245494538951,0.033293279173780985,2.076559196896219,6.652286742359507,0.5115441651438573,47.138019860972385,-0.32995098612325435
2022-11-07,9.303780748177102,1.7359200712387164,0.042173304954294666,-0.17388794442656896,0.0038374966195623334,0.2254661341417329,12.531797226217464,0.9633403678923865,48.22961019162234,-0.24541096864459322
